UserID,Month,Amount
U001378,Oct,22000
U001380,Apr,42000
U001381,Jun,2000
U001382,Sep,2000
U001382,Oct,38000
U001383,Feb,1000
U001383,Oct,37000
U001384,Jan,20000
U001384,Feb,1000
U001384,Aug,1000
U001384,Nov,2000
U001385,Feb,20000
U001386,Oct,20000
U001386,Dec,2000
U001387,Apr,8000
U001387,Jun,11000
U001387,Nov,2000
U001388,Apr,1000
U001389,Jan,101000
U001389,Oct,3000
U001389,Dec,2000
U001390,Feb,9000
U001390,Oct,3000
U001391,Aug,21000
U001392,Apr,33000
U001392,Aug,2000
U001393,Apr,10000
U001393,May,11000
U001393,Jun,11000
U001394,Mar,2000
U001394,Jul,10000
U001394,Nov,11000
U001395,Feb,2000
U001395,Dec,1000
U001396,Jan,19000
U001396,Feb,20000
U001396,Nov,2000
U001397,Jan,108000
U001397,Mar,3000
U001397,Jul,104000
U001398,Sep,2000
U001399,Apr,18000
U001399,Dec,24000
U001400,Feb,2000
U001400,Aug,9000
U001400,Sep,10000
U001400,Dec,4000
U001401,Mar,2000
U001402,Jan,105000
U001402,Apr,2000
U001402,Jul,98000
U001402,Sep,2000
U001402,Nov,2000
U001403,Apr,38000
U001403,May,3000
U001403,Oct,41000
U001405,Dec,2000
U001406,Jun,2000
U001406,Aug,2000
U001407,Jan,92000
U001407,Feb,3000
U001407,Jul,100000
U001407,Aug,2000
U001409,Feb,2000
U001409,Oct,41000
U001409,Dec,2000
U001411,Nov,2000
U001412,May,2000
U001412,Aug,2000
U001412,Sep,2000
U001413,Dec,2000
U001414,Mar,2000
U001414,Apr,20000
U001415,Aug,13000
U001416,Oct,2000
U001417,Jan,41000
U001417,Sep,1000
U001418,Mar,2000
U001418,Jun,9000
U001418,Jul,2000
U001419,Feb,2000
U001419,Mar,3000
U001419,Oct,3000
U001420,Jul,1000
U001421,Jun,24000
U001421,Sep,3000
U001422,Jan,16000
U001424,Aug,16000
U001425,Jan,3000
U001426,Jul,101000
U001427,May,2000
U001428,Feb,2000
U001428,Apr,3000
U001429,Jun,1000
U001429,Jul,2000
U001430,Jan,10000
U001430,Jul,9000
U001430,Nov,2000
U001431,Jan,99000
U001431,Jul,110000
U001431,Oct,1000
U001431,Dec,2000
U001433,Mar,10000
U001433,Sep,10000
U001434,Feb,1000
U001434,Apr,2000
U001434,Dec,90000
U001435,Aug,2000
U001435,Dec,3000
U001437,Apr,2000
U001437,Oct,2000
U001438,Nov,2000
U001439,Jan,104000
U001439,Mar,2000
U001439,Nov,2000
U001440,Apr,1000
U001441,Feb,45000
U001441,Apr,42000
U001441,Jul,1000
U001442,Dec,11000
U001444,Jan,85000
U001444,Jul,2000
U001445,Jan,92000
U001446,Sep,2000
U001446,Nov,13000
U001447,Jan,90000
U001448,Feb,1000
U001448,May,2000
U001449,Apr,2000
U001449,Jun,2000
U001450,Jan,3000
U001450,May,2000
U001450,Jul,1000
U001450,Dec,9000
U001452,Jan,2000
U001453,Mar,1000
U001454,Jan,20000
U001454,Jun,18000
U001454,Aug,20000
U001454,Oct,2000
U001454,Dec,20000
U001456,Apr,2000
U001457,Aug,1000
U001458,Jan,98000
U001460,Sep,2000
U001461,Jan,1000
U001461,Feb,2000
U001462,Jul,19000
U001462,Nov,20000
U001463,Jan,90000
U001463,Jul,2000
U001464,Apr,3000
U001464,Jun,2000
U001464,Sep,96000
U001465,Aug,11000
U001465,Nov,2000
U001467,Jan,2000
U001467,Mar,25000
U001467,Apr,14000
U001467,May,22000
U001467,Nov,23000
U001468,Jun,88000
U001468,Jul,104000
U001469,Jan,2000
U001469,Jul,1000
U001469,Sep,2000
U001470,Apr,2000
U001470,May,19000
U001470,Sep,20000
U001471,May,1000
U001471,Aug,8000
U001472,Dec,16000
U001474,Jan,108000
U001474,Apr,2000
U001474,Jul,89000
U001474,Aug,1000
U001475,Feb,3000
U001475,Aug,2000
U001476,Mar,2000
U001477,Feb,10000
U001477,Oct,10000
U001477,Dec,2000
U001478,Feb,2000
U001478,May,22000
U001478,Jul,2000
U001479,Jun,3000
U001479,Sep,2000
U001480,Sep,21000
U001481,Apr,32000
U001481,Jun,2000
U001481,Aug,3000
U001482,Mar,2000
U001482,Jun,2000
U001483,Jan,107000
U001483,May,2000
U001483,Jul,115000
U001484,Jul,3000
U001484,Sep,1000
U001484,Oct,33000
U001485,Jun,20000
U001485,Jul,2000
U001486,Feb,2000
U001486,Apr,11000
U001487,Sep,44000
U001488,Oct,2000
U001489,Oct,39000
U001490,Apr,38000
U001491,Feb,10000
U001491,Jun,12000
U001492,Apr,38000
U001492,Aug,1000
U001492,Nov,1000
U001493,Jan,110000
U001493,Jul,100000
U001494,Apr,32000
U001494,Jun,2000
U001494,Oct,49000
U001495,Oct,38000
U001497,Dec,22000
U001498,Jun,13000
U001498,Aug,2000
U001498,Nov,3000
U001499,Jun,2000
U001499,Jul,2000
U001500,Jan,17000
U001501,Dec,3000
U001502,Mar,17000
U001502,Aug,1000
U001502,Sep,18000
U001503,Mar,2000
U001503,Jun,2000
U001507,Jul,101000
U001508,May,2000
U001508,Oct,43000
U001509,Jan,2000
U001510,Apr,9000
U001510,Sep,10000
U001510,Nov,2000
U001510,Dec,1000
U001511,Feb,2000
U001511,Aug,2000
U001513,Feb,2000
U001513,Oct,39000
U001513,Dec,3000
U001514,Jan,82000
U001514,Mar,1000
U001514,Aug,3000
U001514,Sep,2000
U001515,Jul,19000
U001515,Aug,2000
U001516,Nov,2000
U001517,May,2000
U001521,Jan,3000
U001522,Jul,105000
U001523,Oct,39000
U001526,Jan,2000
U001526,Feb,20000
U001526,Sep,21000
U001526,Nov,2000
U001527,Apr,38000
U001527,May,2000
U001527,Aug,2000
U001527,Sep,2000
U001528,Apr,39000
U001528,Oct,1000
U001528,Dec,2000
U001529,Jan,2000
U001529,Feb,19000
U001529,Jun,16000
U001530,Jul,112000
U001532,Feb,2000
U001533,Mar,2000
U001533,May,22000
U001533,Oct,23000
U001534,Jul,112000
U001536,Feb,11000
U001536,Apr,2000
U001536,Jun,9000
U001536,Dec,2000
U001538,Jan,1000
U001538,Oct,3000
U001540,Mar,2000
U001540,Apr,2000
U001540,Jul,3000
U001540,Aug,42000
U001540,Oct,33000
U001540,Dec,2000
U001541,Aug,21000
U001542,Feb,19000
U001542,May,2000
U001542,Dec,2000
U001543,Jan,97000
U001544,Apr,2000
U001545,Jul,2000
U001545,Oct,2000
U001546,Jul,8000
U001547,Feb,18000
U001547,Aug,2000
U001548,Jan,102000
U001550,Feb,2000
U001550,May,2000
U001550,Aug,1000
U001551,Feb,44000
U001551,Apr,35000
U001551,Oct,42000
U001552,May,12000
U001552,Jul,2000
U001552,Aug,10000
U001552,Sep,11000
U001552,Dec,2000
U001553,Aug,19000
U001554,Jul,90000
U001555,Jan,2000
U001555,Feb,9000
U001555,Jun,3000
U001555,Oct,11000
U001556,Jan,97000
U001556,Jul,94000
U001556,Oct,3000
U001557,Jun,2000
U001557,Jul,2000
U001557,Oct,39000
U001558,Jan,2000
U001558,Jul,2000
U001558,Dec,2000
U001559,Jun,2000
U001560,Apr,43000
U001560,Aug,2000
U001560,Oct,44000
U001561,Oct,2000
U001563,Feb,2000
U001563,Apr,32000
U001564,May,94000
U001564,Dec,1000
U001565,Sep,3000
U001566,Apr,48000
U001566,May,2000
U001567,Jan,101000
U001567,Sep,2000
U001568,Jan,2000
U001568,Aug,2000
U001568,Oct,10000
U001569,Aug,2000
U001570,Apr,40000
U001570,Oct,47000
U001571,Aug,2000
U001573,Feb,8000
U001573,Mar,10000
U001573,Jul,11000
U001573,Aug,2000
U001573,Oct,13000
U001573,Nov,10000
U001574,Mar,2000
U001574,Apr,2000
U001574,Nov,11000
U001574,Dec,9000
U001575,Dec,2000
U001576,Mar,30000
U001576,Nov,2000
U001577,Jan,99000
U001577,Apr,2000
U001577,Aug,2000
U001578,Feb,23000
U001579,Apr,36000
U001579,Jun,48000
U001579,Sep,43000
U001580,Mar,10000
U001580,Jul,2000
U001581,Jun,10000
U001581,Sep,11000
U001581,Oct,2000
U001582,Jan,97000
U001582,Sep,2000
U001585,Jul,88000
U001586,Apr,35000
U001587,May,24000
U001588,Jan,10000
U001588,Feb,11000
U001588,Apr,10000
U001588,Jun,2000
U001590,Mar,2000
U001590,Oct,2000
U001591,Mar,9000
U001592,Jul,1000
U001593,Mar,43000
U001593,Oct,46000
U001594,Feb,11000
U001594,Jul,1000
U001595,Jul,10000
U001596,Oct,1000
U001597,Oct,37000
U001598,May,20000
U001598,Jun,1000
U001598,Aug,19000
U001598,Nov,2000
U001599,Mar,2000
U001599,May,2000
U001599,Jul,10000
U001600,Aug,2000
U001602,Jan,102000
U001602,Jul,2000
U001602,Dec,2000
U001603,Mar,3000
U001604,Jan,1000
U001604,Feb,2000
U001604,Jul,107000
U001606,Feb,11000
U001606,Mar,12000
U001607,Jan,96000
U001607,May,1000
U001607,Jul,125000
U001608,Mar,2000
U001608,Apr,2000
U001608,May,3000
U001609,Apr,1000
U001609,Oct,3000
U001609,Nov,21000
U001610,Apr,40000
U001610,Oct,41000
U001611,Sep,3000
U001612,Mar,20000
U001612,Aug,21000
U001612,Nov,2000
U001613,Mar,3000
U001613,Oct,106000
U001614,Apr,22000
U001614,Sep,2000
U001614,Dec,21000
U001615,Apr,2000
U001615,Jul,21000
U001615,Aug,2000
U001615,Nov,18000
U001617,May,16000
U001617,Dec,2000
U001618,May,22000
U001619,Jul,1000
U001619,Oct,21000
U001619,Dec,22000
U001620,Dec,20000
U001621,Apr,2000
U001621,Jul,2000
U001623,Jan,86000
U001624,Apr,48000
U001624,Jun,2000
U001625,Mar,1000
U001625,Jul,2000
U001626,Apr,40000
U001626,Oct,35000
U001627,Jul,97000
U001628,Mar,2000
U001628,Aug,2000
U001629,Apr,1000
U001630,Jan,99000
U001630,Nov,96000
U001631,Feb,24000
U001632,May,2000
U001632,Oct,2000
U001633,Jan,2000
U001633,Oct,2000
U001634,Jan,108000
U001635,Apr,10000
U001635,Nov,9000
U001636,Jun,17000
U001637,Jan,107000
U001637,May,2000
U001638,Jan,119000
U001638,Sep,2000
U001639,Jan,109000
U001639,Jul,103000
U001639,Oct,2000
U001640,Jul,2000
U001641,Jan,2000
U001641,Jun,3000
U001641,Oct,46000
U001643,Aug,18000
U001644,Jan,22000
U001644,Apr,20000
U001644,May,2000
U001644,Sep,2000
U001645,Feb,2000
U001646,Jan,10000
U001646,Feb,2000
U001646,Apr,3000
U001646,Dec,10000
U001647,Apr,52000
U001647,Sep,1000
U001648,Feb,9000
U001649,Apr,40000
U001650,Jan,107000
U001650,May,112000
U001651,Mar,11000
U001651,Apr,11000
U001651,Dec,10000
U001652,Jan,92000
U001652,Mar,2000
U001652,Jul,101000
U001652,Dec,2000
U001653,Apr,37000
U001653,May,2000
U001653,Oct,38000
U001654,Jan,2000
U001654,Feb,1000
U001654,May,19000
U001656,Jul,2000
U001657,Apr,21000
U001657,Jun,23000
U001658,Feb,11000
U001658,Mar,2000
U001660,Apr,12000
U001660,Aug,10000
U001661,Apr,44000
U001661,Oct,37000
U001662,Apr,40000
U001662,Jun,3000
U001663,Jan,99000
U001663,Jul,94000
U001664,Mar,2000
U001664,Apr,27000
U001664,Jun,2000
U001664,Jul,2000
U001664,Oct,43000
U001665,Jan,92000
U001665,Jul,85000
U001665,Aug,1000
U001666,Jan,86000
U001667,Mar,3000
U001667,May,2000
U001668,Jan,22000
U001669,Aug,2000
U001670,May,1000
U001672,Mar,3000
U001672,Aug,2000
U001672,Nov,2000
U001673,Mar,1000
U001673,Jul,2000
U001674,Jan,2000
U001674,Dec,2000
U001676,Feb,2000
U001676,Apr,17000
U001677,Jul,11000
U001677,Nov,2000
U001678,Feb,10000
U001678,Aug,10000
U001679,Feb,2000
U001680,Feb,11000
U001680,Mar,10000
U001680,Jul,10000
U001680,Aug,10000
U001681,Jul,106000
U001682,Jan,122000
U001683,Oct,19000
U001684,Jan,3000
U001684,Feb,20000
U001684,Mar,20000
U001684,Aug,2000
U001687,Feb,2000
U001688,Jun,17000
U001689,Jun,2000
U001689,Jul,10000
U001689,Dec,1000
U001691,Jun,2000
U001691,Nov,2000
U001692,Apr,10000
U001692,Aug,2000
U001692,Oct,2000
U001693,Mar,19000
U001694,Aug,2000
U001694,Oct,39000
U001695,May,1000
U001696,Apr,35000
U001698,Feb,2000
U001698,May,2000
U001698,Oct,53000
U001699,Mar,20000
U001700,May,12000
U001701,May,3000
U001701,Dec,10000
U001703,Jun,86000
U001703,Jul,94000
U001704,Jan,2000
U001704,May,9000
U001704,Jul,1000
U001704,Sep,2000
U001705,May,2000
U001705,Oct,42000
U001707,Sep,21000
U001707,Oct,2000
U001708,Mar,2000
U001708,Jul,101000
U001708,Oct,2000
U001709,Jun,2000
U001709,Aug,2000
U001709,Oct,2000
U001710,Apr,38000
U001710,Dec,1000
U001711,Mar,10000
U001711,May,2000
U001713,Feb,2000
U001713,Sep,11000
U001714,May,31000
U001715,Feb,2000
U001715,May,3000
U001715,Aug,3000
U001716,Feb,2000
U001717,Aug,11000
U001717,Sep,9000
U001718,Mar,1000
U001718,Jun,1000
U001718,Aug,1000
U001718,Dec,2000
U001719,Feb,11000
U001719,Apr,2000
U001719,Jun,2000
U001720,Sep,1000
U001720,Oct,40000
U001721,May,2000
U001721,Jun,1000
U001721,Dec,2000
U001722,Dec,2000
U001723,Jan,3000
U001723,Mar,20000
U001724,Jun,94000
U001725,Feb,3000
U001725,Apr,2000
U001725,Jun,20000
U001726,Jan,108000
U001726,Feb,84000
U001728,Nov,93000
U001729,Jul,117000
U001730,Jul,91000
U001732,Jul,10000
U001732,Dec,1000
U001733,Jun,10000
U001733,Nov,1000
U001734,Jan,101000
U001734,Oct,2000
U001735,Feb,2000
U001735,Apr,41000
U001735,Oct,39000
U001736,Oct,43000
U001737,Jun,2000
U001737,Jul,97000
U001738,Apr,42000
U001738,Oct,43000
U001739,Jan,94000
U001740,Jan,108000
U001740,Jul,108000
U001741,Apr,39000
U001741,May,38000
U001744,May,33000
U001744,Oct,1000
U001746,Jan,80000
U001746,Apr,3000
U001746,Nov,2000
U001748,Jan,102000
U001748,Jun,2000
U001748,Jul,85000
U001750,Apr,37000
U001750,Oct,2000
U001751,Feb,37000
U001751,Apr,40000
U001751,Sep,2000
U001752,Apr,2000
U001752,May,2000
U001753,Apr,10000
U001753,Jun,10000
U001753,Oct,1000
U001754,Jan,2000
U001754,Apr,2000
U001755,Apr,37000
U001756,May,2000
U001759,Jan,22000
U001759,Apr,20000
U001761,Nov,1000
U001762,Jan,2000
U001762,Jul,111000
U001763,Feb,3000
U001763,Apr,11000
U001763,Nov,14000
U001763,Dec,10000
U001767,Jun,3000
U001767,Sep,21000
U001767,Nov,3000
U001768,Jan,95000
U001768,Apr,2000
U001768,Sep,2000
U001768,Oct,3000
U001769,May,19000
U001769,Jul,21000
U001770,May,21000
U001770,Sep,19000
U001771,Apr,33000
U001771,Oct,36000
U001772,Oct,34000
U001773,Nov,1000
U001774,Apr,44000
U001774,Oct,39000
U001775,Mar,20000
U001776,Apr,32000
U001776,Jun,2000
U001777,May,2000
U001777,Jul,11000
U001778,Jan,88000
U001778,Jul,101000
U001778,Oct,2000
U001779,Sep,2000
U001780,Feb,20000
U001780,Aug,2000
U001780,Sep,20000
U001780,Dec,2000
U001781,Feb,2000
U001782,Jan,87000
U001782,Jul,2000
U001783,Mar,98000
U001783,Sep,3000
U001784,Jan,102000
U001784,Jul,83000
U001785,Mar,2000
U001785,Apr,2000
U001789,Jun,2000
U001789,Jul,97000
U001790,Feb,2000
U001790,Aug,11000
U001791,Jul,113000
U001791,Aug,1000
U001793,Jan,10000
U001793,Feb,3000
U001793,Mar,2000
U001793,Apr,12000
U001793,Sep,11000
U001794,Jan,2000
U001794,Mar,11000
U001794,Apr,9000
U001794,Jun,8000
U001795,Jul,2000
U001796,Jan,92000
U001796,Sep,2000
U001798,Apr,38000
U001798,Oct,40000
U001799,Oct,2000
U001800,Jun,2000
U001801,Mar,2000
U001801,Jun,16000
U001801,Dec,23000
U001802,Feb,1000
U001802,Apr,1000
U001802,Jun,2000
U001802,Jul,2000
U001802,Dec,2000
U001804,Mar,2000
U001804,Oct,1000
U001805,Jan,2000
U001805,May,2000
U001806,Jan,2000
U001806,Jul,11000
U001806,Aug,10000
U001807,Mar,3000
U001808,Apr,2000
U001809,Mar,20000
U001809,Jun,19000
U001809,Dec,3000
U001810,Feb,22000
U001810,Aug,19000
U001811,Jan,102000
U001811,Sep,2000
U001812,Sep,2000
U001813,Aug,11000
U001813,Nov,8000
U001813,Dec,3000
U001814,Nov,1000
U001815,Oct,37000
U001816,Apr,3000
U001817,Jan,9000
U001817,Mar,3000
U001817,Aug,2000
U001817,Sep,11000
U001817,Dec,3000
U001818,Jul,99000
U001818,Oct,2000
U001819,Jan,3000
U001819,Jul,68000
U001820,Jul,21000
U001820,Oct,17000
U001821,May,1000
U001821,Aug,2000
U001822,Mar,23000
U001822,Dec,19000
U001823,Mar,2000
U001823,Apr,21000
U001823,Jul,21000
U001824,Jan,98000
U001824,Dec,1000
U001825,Jan,2000
U001825,Oct,38000
U001826,Feb,2000
U001826,Jul,97000
U001827,Aug,9000
U001828,Aug,10000
U001830,Feb,2000
U001830,Jul,2000
U001830,Aug,2000
U001831,Sep,9000
U001831,Oct,1000
U001831,Dec,8000
U001832,Feb,2000
U001832,Jul,90000
U001833,Feb,2000
U001834,Jan,115000
U001835,Jul,98000
U001838,Apr,2000
U001839,Jun,2000
U001839,Nov,2000
U001840,Jun,2000
U001840,Aug,21000
U001841,Jan,3000
U001841,Jun,12000
U001842,Feb,2000
U001842,Oct,41000
U001842,Nov,2000
U001843,Jun,21000
U001843,Jul,23000
U001844,Feb,17000
U001844,Dec,1000
U001845,Mar,1000
U001845,Jun,2000
U001846,Feb,21000
U001846,May,1000
U001846,Aug,21000
U001846,Sep,2000
U001847,Feb,24000
U001847,May,2000
U001847,Sep,3000
U001848,Dec,1000
U001849,May,2000
U001849,Jun,2000
U001850,Apr,2000
U001851,Jan,105000
U001851,Aug,2000
U001852,Apr,2000
U001852,Jun,2000
U001853,Jan,109000
U001853,Jul,84000
U001853,Dec,2000
U001854,Oct,2000
U001854,Dec,2000
U001855,Apr,2000
U001857,Jan,101000
U001857,Feb,2000
U001857,Jul,93000
U001858,Sep,3000
U001859,Sep,3000
U001860,Sep,2000
U001860,Oct,41000
U001861,Jul,113000
U001862,Jan,9000
U001862,Mar,2000
U001862,Aug,9000
U001862,Oct,2000
U001862,Nov,3000
U001862,Dec,2000
U001863,Jul,2000
U001864,Jan,97000
U001864,Jun,3000
U001865,Jan,98000
U001865,Jul,103000
U001866,Jun,2000
U001868,Jan,95000
U001868,Jul,103000
U001868,Aug,1000
U001869,Apr,3000
U001870,Oct,3000
U001870,Nov,1000
U001871,Nov,10000
U001872,Apr,12000
U001873,Mar,2000
U001873,Apr,43000
U001873,Oct,46000
U001874,May,2000
U001874,Jul,103000
U001875,Jun,9000
U001875,Oct,9000
U001875,Dec,10000
U001876,Mar,2000
U001876,Apr,37000
U001876,Jun,2000
U001876,Jul,47000
U001877,Jul,111000
U001878,Jul,19000
U001878,Sep,22000
U001879,Feb,3000
U001879,Mar,1000
U001879,Aug,17000
U001880,Aug,2000
U001881,Apr,46000
U001881,Sep,2000
U001881,Oct,38000
U001883,Aug,2000
U001883,Sep,2000
U001884,May,2000
U001884,Jun,3000
U001885,May,10000
U001886,Jan,3000
U001887,Dec,9000
U001888,Jan,91000
U001888,Jul,115000
U001890,Aug,2000
U001891,May,3000
U001891,Jun,2000
U001891,Sep,3000
U001891,Dec,21000
U001892,Apr,42000
U001892,Oct,37000
U001893,Jun,11000
U001895,Aug,10000
U001895,Sep,10000
U001896,Apr,23000
U001896,Jun,18000
U001896,Jul,2000
U001896,Aug,22000
U001896,Sep,2000
U001896,Oct,19000
U001896,Dec,20000
U001899,May,19000
U001899,Sep,21000
U001900,Jan,12000
U001900,Apr,9000
U001900,Jun,3000
U001900,Jul,9000
U001900,Dec,2000
U001901,Aug,20000
U001901,Oct,21000
U001902,Mar,17000
U001903,Jan,1000
U001903,Apr,10000
U001904,Feb,2000
U001904,Sep,2000
U001905,Mar,10000
U001906,Jul,102000
U001907,Sep,1000
U001908,Feb,19000
U001909,Feb,3000
U001909,Jul,10000
U001910,Mar,2000
U001910,May,1000
U001910,Jul,11000
U001911,Feb,2000
U001911,Mar,18000
U001912,Jan,112000
U001914,Apr,39000
U001916,Jul,2000
U001917,Jun,2000
U001918,Jan,109000
U001918,Feb,2000
U001918,Oct,79000
U001919,Jan,1000
U001919,Jul,107000
U001921,Jun,1000
U001921,Oct,49000
U001923,Mar,2000
U001923,May,8000
U001923,Jun,9000
U001924,Apr,2000
U001924,Nov,3000
U001925,Feb,20000
U001925,Mar,2000
U001925,May,2000
U001926,Jun,17000
U001926,Sep,2000
U001926,Oct,2000
U001926,Nov,2000
U001928,Jun,2000
U001928,Aug,10000
U001928,Oct,9000
U001929,Jun,12000
U001929,Nov,1000
U001930,Jul,105000
U001931,Apr,9000
U001932,May,3000
U001932,Jul,94000
U001933,Jan,95000
U001933,Feb,2000
U001933,Aug,2000
U001934,Mar,2000
U001935,Jul,2000
U001937,Jul,22000
U001938,Oct,37000
U001939,Apr,45000
U001940,Feb,10000
U001940,Dec,12000
U001941,Jan,84000
U001941,Jul,111000
U001943,Apr,9000
U001943,Dec,2000
U001944,Jan,112000
U001945,Aug,2000
U001945,Oct,42000
U001946,Mar,20000
U001946,Apr,3000
U001946,Jun,3000
U001947,Jul,2000
U001948,Jun,9000
U001948,Sep,3000
U001948,Nov,3000
U001949,Mar,2000
U001949,Jul,106000
U001950,Apr,37000
U001950,Jul,1000
U001951,Apr,46000
U001952,Apr,47000
U001952,Jun,3000
U001952,Oct,40000
U001953,Jan,117000
U001953,Apr,2000
U001953,Jul,93000
U001954,Jul,1000
U001955,Sep,1000
U001955,Oct,37000
U001955,Dec,2000
U001956,Mar,19000
U001956,Apr,19000
U001956,Nov,1000
U001957,Feb,11000
U001957,May,3000
U001958,Jan,9000
U001958,Apr,2000
U001959,Jan,22000
U001959,Jul,2000
U001960,Jan,3000
U001960,Apr,37000
U001961,Jul,2000
U001961,Oct,3000
U001961,Dec,10000
U001962,Jan,94000
U001962,Dec,100000
U001963,Apr,18000
U001964,Jul,2000
U001964,Sep,2000
U001964,Dec,2000
U001965,Jan,92000
U001965,Apr,2000
U001965,Jul,2000
U001965,Nov,2000
U001966,Dec,2000
U001967,Feb,2000
U001967,Apr,38000
U001968,Apr,35000
U001968,May,3000
U001968,Oct,39000
U001968,Dec,2000
U001969,Jan,98000
U001969,Jun,1000
U001969,Jul,85000
U001969,Dec,2000
U001970,Jan,104000
U001971,Feb,10000
U001972,Jul,3000
U001973,Mar,1000
U001973,Jul,2000
U001973,Sep,1000
U001974,Feb,2000
U001974,Mar,2000
U001974,May,2000
U001974,Sep,22000
U001976,Feb,1000
U001977,Apr,2000
U001977,Aug,3000
U001978,Apr,37000
U001981,Feb,2000
U001981,Sep,2000
U001981,Dec,11000
U001982,Apr,45000
U001982,Oct,39000
U001983,Jan,106000
U001983,Sep,114000
U001984,Jun,8000
U001984,Aug,10000
U001984,Dec,8000
U001986,Aug,9000
U001986,Dec,10000
U001987,Oct,2000
U001988,Jan,2000
U001988,Jun,22000
U001989,Apr,3000
U001989,Jul,94000
U001990,Apr,41000
U001990,Jun,1000
U001990,Oct,36000
U001990,Nov,2000
U001991,Jul,2000
U001991,Oct,48000
U001992,Apr,10000
U001992,May,10000
U001992,Aug,9000
U001993,Jan,2000
U001993,Oct,12000
U001994,Feb,11000
U001994,Apr,10000
U001995,Oct,13000
U001996,Aug,19000
U001997,Jan,94000
U001997,Jul,91000
U001998,Sep,2000
U001999,Oct,43000
U002000,Apr,37000
U002001,Jun,41000
U002001,Oct,44000
U002002,Jun,1000
U002002,Sep,2000
U002002,Oct,2000
U002003,Feb,9000
U002003,Apr,3000
U002003,Nov,2000
U002004,Jan,107000
U002004,Jul,98000
U002004,Nov,3000
U002005,Jul,86000
U002006,Oct,2000
U002007,Jul,107000
U002007,Sep,3000
U002007,Dec,2000
U002008,Mar,18000
U002009,Oct,44000
U002009,Dec,2000
U002010,Jun,2000
U002011,Oct,10000
U002011,Nov,8000
U002013,Jan,10000
U002013,Mar,10000
U002013,Apr,2000
U002015,Jul,22000
U002015,Sep,2000
U002015,Oct,24000
U002015,Nov,2000
U002016,Apr,2000
U002017,Jun,2000
U002017,Aug,10000
U002018,May,9000
U002019,Feb,10000
U002019,Oct,1000
U002020,Aug,1000
U002020,Oct,39000
U002022,Jun,3000
U002022,Nov,16000
U002023,Jan,2000
U002023,Aug,9000
U002023,Oct,10000
U002024,Feb,2000
U002024,May,2000
U002024,Jun,11000
U002024,Aug,11000
U002025,Apr,35000
U002025,Sep,2000
U002026,May,1000
U002026,Oct,2000
U002028,Jun,12000
U002028,Sep,12000
U002029,Jan,2000
U002029,Apr,37000
U002029,Dec,3000
U002030,Aug,2000
U002031,Dec,2000
U002032,Feb,19000
U002032,May,18000
U002032,Jul,22000
U002032,Nov,3000
U002033,Apr,41000
U002034,Jul,98000
U002034,Oct,2000
U002035,Mar,2000
U002035,Aug,9000
U002037,May,2000
U002038,Feb,10000
U002038,Jul,2000
U002038,Dec,2000
U002039,Apr,2000
U002040,Jan,124000
U002041,Apr,39000
U002042,Jan,2000
U002043,Jan,20000
U002043,May,23000
U002043,Aug,21000
U002043,Nov,22000
U002044,Mar,2000
U002044,Apr,46000
U002044,Oct,33000
U002045,Apr,37000
U002045,Oct,35000
U002046,Jan,2000
U002046,Mar,2000
U002046,May,2000
U002046,Dec,2000
U002048,Jul,2000
U002048,Oct,42000
U002049,Jan,2000
U002050,Oct,43000
U002051,Jul,2000
U002051,Oct,1000
U002052,Apr,2000
U002052,Nov,3000
U002053,Mar,39000
U002053,May,2000
U002053,Sep,2000
U002054,Sep,2000
U002055,Feb,1000
U002055,Jun,11000
U002055,Aug,2000
U002055,Nov,13000
U002055,Dec,10000
U002056,Jul,89000
U002056,Sep,3000
U002057,Jun,9000
U002057,Sep,10000
U002058,May,19000
U002058,Jun,2000
U002058,Dec,2000
U002059,Aug,2000
U002059,Oct,2000
U002061,Jan,109000
U002061,Feb,2000
U002061,Jun,2000
U002061,Jul,2000
U002062,Feb,20000
U002062,Dec,23000
U002063,Feb,23000
U002063,Mar,24000
U002063,Apr,19000
U002063,Jun,22000
U002063,Sep,2000
U002064,Mar,2000
U002064,Oct,41000
U002065,Jan,113000
U002065,Jul,95000
U002067,Jan,24000
U002067,Feb,3000
U002067,Mar,20000
U002067,Apr,3000
U002067,Aug,2000
U002067,Nov,1000
U002070,Jan,3000
U002070,Jul,107000
U002071,Jul,10000
U002071,Oct,3000
U002072,Jan,109000
U002073,Apr,40000
U002073,Jul,2000
U002073,Oct,37000
U002074,Jan,2000
U002074,Mar,11000
U002074,Jun,2000
U002075,Jan,2000
U002075,Mar,2000
U002075,Dec,10000
U002076,Jan,2000
U002077,Jun,2000
U002079,Apr,44000
U002079,Oct,38000
U002081,Mar,21000
U002081,Apr,18000
U002081,Sep,18000
U002082,Jun,19000
U002082,Jul,21000
U002082,Aug,2000
U002084,Mar,17000
U002084,May,2000
U002085,Apr,38000
U002085,Oct,39000
U002086,Dec,11000
U002087,Mar,2000
U002087,Jun,2000
U002087,Aug,9000
U002087,Nov,10000
U002088,Apr,11000
U002089,Jan,9000
U002089,Feb,10000
U002089,May,11000
U002089,Jun,10000
U002089,Sep,9000
U002089,Oct,13000
U002090,Apr,3000
U002090,Nov,16000
U002091,Sep,2000
U002091,Nov,2000
U002092,Jan,2000
U002092,Jul,1000
U002092,Oct,2000
U002092,Nov,2000
